date,temperature,station_id,station_name,latitude,longitude
2024-04-13,33.1,S116,West Coast Highway,1.281,103.754
2024-04-13,30.7,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-14,31.4,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-14,26.3,S117,Banyan Road,1.256,103.679
2024-04-14,31.6,S50,Clementi Road,1.3337,103.7768
2024-04-14,29.7,S107,East Coast Parkway,1.3135,103.9625
2024-04-14,31.3,S43,Kim Chuan Road,1.3399,103.8878
2024-04-14,31.7,S44,Nanyang Avenue,1.34583,103.68166
2024-04-14,32.0,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-14,30.5,S111,Scotts Road,1.31055,103.8365
2024-04-14,32.1,S60,Sentosa,1.25,103.8279
2024-04-14,30.2,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-14,30.1,S24,Upper Changi Road North,1.3678,103.9826
2024-04-14,31.3,S116,West Coast Highway,1.281,103.754
2024-04-14,31.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-15,28.9,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-15,30.8,S117,Banyan Road,1.256,103.679
2024-04-15,29.0,S50,Clementi Road,1.3337,103.7768
2024-04-15,29.2,S107,East Coast Parkway,1.3135,103.9625
2024-04-15,29.4,S43,Kim Chuan Road,1.3399,103.8878
2024-04-15,29.3,S44,Nanyang Avenue,1.34583,103.68166
2024-04-15,29.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-15,30.4,S111,Scotts Road,1.31055,103.8365
2024-04-15,30.8,S60,Sentosa,1.25,103.8279
2024-04-15,31.3,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-15,29.3,S24,Upper Changi Road North,1.3678,103.9826
2024-04-15,30.2,S116,West Coast Highway,1.281,103.754
2024-04-15,28.8,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-16,27.2,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-16,29.5,S117,Banyan Road,1.256,103.679
2024-04-16,28.1,S50,Clementi Road,1.3337,103.7768
2024-04-16,27.1,S107,East Coast Parkway,1.3135,103.9625
2024-04-16,26.9,S43,Kim Chuan Road,1.3399,103.8878
2024-04-16,29.5,S44,Nanyang Avenue,1.34583,103.68166
2024-04-16,29.1,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-16,28.1,S111,Scotts Road,1.31055,103.8365
2024-04-16,29.0,S60,Sentosa,1.25,103.8279
2024-04-16,29.7,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-16,25.2,S24,Upper Changi Road North,1.3678,103.9826
2024-04-16,28.9,S116,West Coast Highway,1.281,103.754
2024-04-16,27.7,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-17,26.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-17,26.3,S117,Banyan Road,1.256,103.679
2024-04-17,25.3,S50,Clementi Road,1.3337,103.7768
2024-04-17,27.7,S107,East Coast Parkway,1.3135,103.9625
2024-04-17,28.0,S43,Kim Chuan Road,1.3399,103.8878
2024-04-17,25.1,S44,Nanyang Avenue,1.34583,103.68166
2024-04-17,25.5,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-17,26.6,S111,Scotts Road,1.31055,103.8365
2024-04-17,27.7,S60,Sentosa,1.25,103.8279
2024-04-17,26.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-17,28.2,S24,Upper Changi Road North,1.3678,103.9826
2024-04-17,26.0,S116,West Coast Highway,1.281,103.754
2024-04-17,27.4,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-18,30.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-18,30.0,S117,Banyan Road,1.256,103.679
2024-04-18,31.3,S50,Clementi Road,1.3337,103.7768
2024-04-18,28.9,S107,East Coast Parkway,1.3135,103.9625
2024-04-18,29.4,S43,Kim Chuan Road,1.3399,103.8878
2024-04-18,32.4,S44,Nanyang Avenue,1.34583,103.68166
2024-04-18,31.4,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-18,30.0,S111,Scotts Road,1.31055,103.8365
2024-04-18,30.0,S60,Sentosa,1.25,103.8279
2024-04-18,30.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-18,29.1,S24,Upper Changi Road North,1.3678,103.9826
2024-04-18,30.5,S116,West Coast Highway,1.281,103.754
2024-04-18,32.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-19,31.8,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-19,30.9,S117,Banyan Road,1.256,103.679
2024-04-19,31.0,S50,Clementi Road,1.3337,103.7768
2024-04-19,29.7,S107,East Coast Parkway,1.3135,103.9625
2024-04-19,32.1,S43,Kim Chuan Road,1.3399,103.8878
2024-04-19,30.9,S44,Nanyang Avenue,1.34583,103.68166
2024-04-19,30.9,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-19,31.1,S111,Scotts Road,1.31055,103.8365
2024-04-19,30.6,S60,Sentosa,1.25,103.8279
2024-04-19,30.2,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-19,31.5,S24,Upper Changi Road North,1.3678,103.9826
2024-04-19,29.8,S116,West Coast Highway,1.281,103.754
2024-04-19,31.4,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-20,28.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-20,30.0,S117,Banyan Road,1.256,103.679
2024-04-20,29.8,S50,Clementi Road,1.3337,103.7768
2024-04-20,27.2,S107,East Coast Parkway,1.3135,103.9625
2024-04-20,27.7,S43,Kim Chuan Road,1.3399,103.8878
2024-04-20,30.5,S44,Nanyang Avenue,1.34583,103.68166
2024-04-20,31.1,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-20,28.3,S111,Scotts Road,1.31055,103.8365
2024-04-20,27.9,S60,Sentosa,1.25,103.8279
2024-04-20,29.4,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-20,26.7,S24,Upper Changi Road North,1.3678,103.9826
2024-04-20,29.5,S116,West Coast Highway,1.281,103.754
2024-04-20,29.7,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-21,32.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-21,31.4,S117,Banyan Road,1.256,103.679
2024-04-21,32.4,S50,Clementi Road,1.3337,103.7768
2024-04-21,29.8,S107,East Coast Parkway,1.3135,103.9625
2024-04-21,32.3,S43,Kim Chuan Road,1.3399,103.8878
2024-04-21,33.2,S44,Nanyang Avenue,1.34583,103.68166
2024-04-21,32.8,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-21,31.8,S111,Scotts Road,1.31055,103.8365
2024-04-21,30.8,S60,Sentosa,1.25,103.8279
2024-04-21,31.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-21,30.6,S24,Upper Changi Road North,1.3678,103.9826
2024-04-21,30.3,S116,West Coast Highway,1.281,103.754
2024-04-21,31.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-22,31.2,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-22,29.2,S117,Banyan Road,1.256,103.679
2024-04-22,28.1,S50,Clementi Road,1.3337,103.7768
2024-04-22,30.4,S107,East Coast Parkway,1.3135,103.9625
2024-04-22,32.4,S43,Kim Chuan Road,1.3399,103.8878
2024-04-22,28.9,S44,Nanyang Avenue,1.34583,103.68166
2024-04-22,27.9,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-22,28.8,S111,Scotts Road,1.31055,103.8365
2024-04-22,32.2,S60,Sentosa,1.25,103.8279
2024-04-22,30.0,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-22,33.0,S24,Upper Changi Road North,1.3678,103.9826
2024-04-22,27.0,S116,West Coast Highway,1.281,103.754
2024-04-22,31.7,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-23,31.7,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-23,31.5,S117,Banyan Road,1.256,103.679
2024-04-23,32.7,S50,Clementi Road,1.3337,103.7768
2024-04-23,32.4,S43,Kim Chuan Road,1.3399,103.8878
2024-04-23,31.2,S44,Nanyang Avenue,1.34583,103.68166
2024-04-23,32.6,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-23,33.4,S111,Scotts Road,1.31055,103.8365
2024-04-23,33.4,S60,Sentosa,1.25,103.8279
2024-04-23,29.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-23,32.9,S24,Upper Changi Road North,1.3678,103.9826
2024-04-23,32.0,S116,West Coast Highway,1.281,103.754
2024-04-23,32.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-24,30.3,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-24,29.6,S117,Banyan Road,1.256,103.679
2024-04-24,30.0,S50,Clementi Road,1.3337,103.7768
2024-04-24,29.1,S107,East Coast Parkway,1.3135,103.9625
2024-04-24,30.4,S43,Kim Chuan Road,1.3399,103.8878
2024-04-24,30.9,S44,Nanyang Avenue,1.34583,103.68166
2024-04-24,31.8,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-24,29.5,S111,Scotts Road,1.31055,103.8365
2024-04-24,30.2,S60,Sentosa,1.25,103.8279
2024-04-24,30.0,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-24,29.3,S24,Upper Changi Road North,1.3678,103.9826
2024-04-24,30.3,S116,West Coast Highway,1.281,103.754
2024-04-24,31.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-25,30.9,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-25,31.4,S117,Banyan Road,1.256,103.679
2024-04-25,27.3,S50,Clementi Road,1.3337,103.7768
2024-04-25,30.1,S107,East Coast Parkway,1.3135,103.9625
2024-04-25,29.3,S43,Kim Chuan Road,1.3399,103.8878
2024-04-25,29.0,S44,Nanyang Avenue,1.34583,103.68166
2024-04-25,30.4,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-25,29.0,S111,Scotts Road,1.31055,103.8365
2024-04-25,30.8,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-25,32.4,S24,Upper Changi Road North,1.3678,103.9826
2024-04-25,29.3,S116,West Coast Highway,1.281,103.754
2024-04-25,32.3,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-26,33.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-26,32.6,S117,Banyan Road,1.256,103.679
2024-04-26,34.2,S50,Clementi Road,1.3337,103.7768
2024-04-26,30.6,S107,East Coast Parkway,1.3135,103.9625
2024-04-26,32.8,S43,Kim Chuan Road,1.3399,103.8878
2024-04-26,32.1,S44,Nanyang Avenue,1.34583,103.68166
2024-04-26,33.3,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-26,32.1,S111,Scotts Road,1.31055,103.8365
2024-04-26,31.0,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-26,32.8,S24,Upper Changi Road North,1.3678,103.9826
2024-04-26,31.9,S116,West Coast Highway,1.281,103.754
2024-04-26,32.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-27,32.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-27,32.2,S117,Banyan Road,1.256,103.679
2024-04-27,32.0,S50,Clementi Road,1.3337,103.7768
2024-04-27,30.4,S107,East Coast Parkway,1.3135,103.9625
2024-04-27,32.6,S43,Kim Chuan Road,1.3399,103.8878
2024-04-27,30.4,S44,Nanyang Avenue,1.34583,103.68166
2024-04-27,32.3,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-27,32.9,S111,Scotts Road,1.31055,103.8365
2024-04-27,31.6,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-27,32.8,S24,Upper Changi Road North,1.3678,103.9826
2024-04-27,32.5,S116,West Coast Highway,1.281,103.754
2024-04-27,33.2,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-28,31.7,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-28,30.7,S117,Banyan Road,1.256,103.679
2024-04-28,30.8,S50,Clementi Road,1.3337,103.7768
2024-04-28,28.2,S107,East Coast Parkway,1.3135,103.9625
2024-04-28,31.4,S43,Kim Chuan Road,1.3399,103.8878
2024-04-28,30.6,S44,Nanyang Avenue,1.34583,103.68166
2024-04-28,32.1,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-28,31.5,S111,Scotts Road,1.31055,103.8365
2024-04-28,31.2,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-28,29.9,S24,Upper Changi Road North,1.3678,103.9826
2024-04-28,31.7,S116,West Coast Highway,1.281,103.754
2024-04-28,30.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-29,32.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-29,31.3,S117,Banyan Road,1.256,103.679
2024-04-29,32.0,S50,Clementi Road,1.3337,103.7768
2024-04-29,30.2,S107,East Coast Parkway,1.3135,103.9625
2024-04-29,32.4,S43,Kim Chuan Road,1.3399,103.8878
2024-04-29,32.3,S44,Nanyang Avenue,1.34583,103.68166
2024-04-29,34.0,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-29,31.4,S111,Scotts Road,1.31055,103.8365
2024-04-29,32.6,S60,Sentosa,1.25,103.8279
2024-04-29,32.7,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-29,31.9,S24,Upper Changi Road North,1.3678,103.9826
2024-04-29,31.7,S116,West Coast Highway,1.281,103.754
2024-04-29,33.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-04-30,32.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-04-30,32.3,S117,Banyan Road,1.256,103.679
2024-04-30,32.6,S50,Clementi Road,1.3337,103.7768
2024-04-30,30.8,S107,East Coast Parkway,1.3135,103.9625
2024-04-30,32.2,S43,Kim Chuan Road,1.3399,103.8878
2024-04-30,32.9,S44,Nanyang Avenue,1.34583,103.68166
2024-04-30,33.4,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-04-30,33.1,S111,Scotts Road,1.31055,103.8365
2024-04-30,32.5,S60,Sentosa,1.25,103.8279
2024-04-30,32.3,S115,Tuas South Avenue 3,1.29377,103.61843
2024-04-30,31.8,S24,Upper Changi Road North,1.3678,103.9826
2024-04-30,31.5,S116,West Coast Highway,1.281,103.754
2024-04-30,33.6,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-01,34.7,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-01,32.4,S117,Banyan Road,1.256,103.679
2024-05-01,32.7,S50,Clementi Road,1.3337,103.7768
2024-05-01,30.8,S107,East Coast Parkway,1.3135,103.9625
2024-05-01,33.2,S43,Kim Chuan Road,1.3399,103.8878
2024-05-01,28.7,S44,Nanyang Avenue,1.34583,103.68166
2024-05-01,31.1,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-01,31.5,S111,Scotts Road,1.31055,103.8365
2024-05-01,32.3,S60,Sentosa,1.25,103.8279
2024-05-01,30.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-01,32.2,S24,Upper Changi Road North,1.3678,103.9826
2024-05-01,33.0,S116,West Coast Highway,1.281,103.754
2024-05-01,34.5,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-02,32.3,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-02,31.6,S117,Banyan Road,1.256,103.679
2024-05-02,32.4,S50,Clementi Road,1.3337,103.7768
2024-05-02,30.1,S107,East Coast Parkway,1.3135,103.9625
2024-05-02,32.6,S43,Kim Chuan Road,1.3399,103.8878
2024-05-02,30.6,S44,Nanyang Avenue,1.34583,103.68166
2024-05-02,31.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-02,32.3,S111,Scotts Road,1.31055,103.8365
2024-05-02,30.6,S60,Sentosa,1.25,103.8279
2024-05-02,31.2,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-02,31.4,S24,Upper Changi Road North,1.3678,103.9826
2024-05-02,30.6,S116,West Coast Highway,1.281,103.754
2024-05-02,32.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-03,31.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-03,32.0,S117,Banyan Road,1.256,103.679
2024-05-03,30.5,S50,Clementi Road,1.3337,103.7768
2024-05-03,30.2,S107,East Coast Parkway,1.3135,103.9625
2024-05-03,32.4,S43,Kim Chuan Road,1.3399,103.8878
2024-05-03,33.3,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-03,31.1,S44,Nanyang Avenue,1.34583,103.68166
2024-05-03,31.3,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-03,30.2,S111,Scotts Road,1.31055,103.8365
2024-05-03,31.5,S60,Sentosa,1.25,103.8279
2024-05-03,31.7,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-03,31.0,S24,Upper Changi Road North,1.3678,103.9826
2024-05-03,31.4,S116,West Coast Highway,1.281,103.754
2024-05-03,31.8,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-04,24.4,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-04,24.4,S117,Banyan Road,1.256,103.679
2024-05-04,24.2,S50,Clementi Road,1.3337,103.7768
2024-05-04,25.3,S107,East Coast Parkway,1.3135,103.9625
2024-05-04,24.8,S43,Kim Chuan Road,1.3399,103.8878
2024-05-04,25.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-04,24.4,S44,Nanyang Avenue,1.34583,103.68166
2024-05-04,24.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-04,24.2,S111,Scotts Road,1.31055,103.8365
2024-05-04,24.6,S60,Sentosa,1.25,103.8279
2024-05-04,24.9,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-04,24.7,S24,Upper Changi Road North,1.3678,103.9826
2024-05-04,24.4,S116,West Coast Highway,1.281,103.754
2024-05-04,24.0,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-05,31.5,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-05,30.2,S117,Banyan Road,1.256,103.679
2024-05-05,30.7,S50,Clementi Road,1.3337,103.7768
2024-05-05,29.8,S107,East Coast Parkway,1.3135,103.9625
2024-05-05,31.9,S43,Kim Chuan Road,1.3399,103.8878
2024-05-05,33.0,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-05,31.7,S44,Nanyang Avenue,1.34583,103.68166
2024-05-05,32.0,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-05,31.0,S111,Scotts Road,1.31055,103.8365
2024-05-05,30.6,S60,Sentosa,1.25,103.8279
2024-05-05,30.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-05,31.7,S24,Upper Changi Road North,1.3678,103.9826
2024-05-05,30.4,S116,West Coast Highway,1.281,103.754
2024-05-05,30.9,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-06,32.1,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-06,32.4,S117,Banyan Road,1.256,103.679
2024-05-06,32.7,S50,Clementi Road,1.3337,103.7768
2024-05-06,30.8,S107,East Coast Parkway,1.3135,103.9625
2024-05-06,32.2,S43,Kim Chuan Road,1.3399,103.8878
2024-05-06,34.3,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-06,32.6,S44,Nanyang Avenue,1.34583,103.68166
2024-05-06,31.6,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-06,31.2,S111,Scotts Road,1.31055,103.8365
2024-05-06,32.0,S60,Sentosa,1.25,103.8279
2024-05-06,32.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-06,31.9,S24,Upper Changi Road North,1.3678,103.9826
2024-05-06,32.8,S116,West Coast Highway,1.281,103.754
2024-05-06,33.2,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-07,30.9,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-07,30.6,S117,Banyan Road,1.256,103.679
2024-05-07,28.1,S50,Clementi Road,1.3337,103.7768
2024-05-07,29.4,S107,East Coast Parkway,1.3135,103.9625
2024-05-07,26.9,S43,Kim Chuan Road,1.3399,103.8878
2024-05-07,28.9,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-07,31.0,S44,Nanyang Avenue,1.34583,103.68166
2024-05-07,31.5,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-07,28.4,S111,Scotts Road,1.31055,103.8365
2024-05-07,30.2,S60,Sentosa,1.25,103.8279
2024-05-07,30.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-07,31.8,S24,Upper Changi Road North,1.3678,103.9826
2024-05-07,30.2,S116,West Coast Highway,1.281,103.754
2024-05-07,31.7,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-08,29.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-08,29.0,S117,Banyan Road,1.256,103.679
2024-05-08,30.0,S50,Clementi Road,1.3337,103.7768
2024-05-08,28.5,S107,East Coast Parkway,1.3135,103.9625
2024-05-08,29.8,S43,Kim Chuan Road,1.3399,103.8878
2024-05-08,30.6,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-08,31.0,S44,Nanyang Avenue,1.34583,103.68166
2024-05-08,30.2,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-08,28.7,S111,Scotts Road,1.31055,103.8365
2024-05-08,29.1,S60,Sentosa,1.25,103.8279
2024-05-08,29.0,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-08,29.6,S24,Upper Changi Road North,1.3678,103.9826
2024-05-08,29.4,S116,West Coast Highway,1.281,103.754
2024-05-08,29.8,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-09,32.0,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-09,30.8,S117,Banyan Road,1.256,103.679
2024-05-09,31.7,S50,Clementi Road,1.3337,103.7768
2024-05-09,30.4,S107,East Coast Parkway,1.3135,103.9625
2024-05-09,32.7,S43,Kim Chuan Road,1.3399,103.8878
2024-05-09,32.8,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-09,32.5,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-09,31.2,S111,Scotts Road,1.31055,103.8365
2024-05-09,31.3,S60,Sentosa,1.25,103.8279
2024-05-09,31.2,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-09,31.6,S24,Upper Changi Road North,1.3678,103.9826
2024-05-09,30.7,S116,West Coast Highway,1.281,103.754
2024-05-09,32.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-10,29.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-10,27.2,S117,Banyan Road,1.256,103.679
2024-05-10,25.2,S50,Clementi Road,1.3337,103.7768
2024-05-10,25.8,S107,East Coast Parkway,1.3135,103.9625
2024-05-10,27.1,S43,Kim Chuan Road,1.3399,103.8878
2024-05-10,28.6,S108,Marina Gardens Drive,1.2799,103.8703
2024-05-10,29.6,S44,Nanyang Avenue,1.34583,103.68166
2024-05-10,28.7,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-10,26.0,S111,Scotts Road,1.31055,103.8365
2024-05-10,26.2,S60,Sentosa,1.25,103.8279
2024-05-10,29.0,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-10,26.9,S24,Upper Changi Road North,1.3678,103.9826
2024-05-10,26.0,S116,West Coast Highway,1.281,103.754
2024-05-10,30.3,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-11,32.3,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-11,32.2,S117,Banyan Road,1.256,103.679
2024-05-11,33.1,S50,Clementi Road,1.3337,103.7768
2024-05-11,30.6,S107,East Coast Parkway,1.3135,103.9625
2024-05-11,32.3,S43,Kim Chuan Road,1.3399,103.8878
2024-05-11,33.3,S44,Nanyang Avenue,1.34583,103.68166
2024-05-11,33.7,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-11,31.9,S111,Scotts Road,1.31055,103.8365
2024-05-11,33.7,S60,Sentosa,1.25,103.8279
2024-05-11,32.5,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-11,32.8,S24,Upper Changi Road North,1.3678,103.9826
2024-05-11,31.8,S116,West Coast Highway,1.281,103.754
2024-05-11,32.8,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-12,33.4,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-12,31.0,S117,Banyan Road,1.256,103.679
2024-05-12,31.2,S50,Clementi Road,1.3337,103.7768
2024-05-12,29.7,S107,East Coast Parkway,1.3135,103.9625
2024-05-12,30.4,S43,Kim Chuan Road,1.3399,103.8878
2024-05-12,30.6,S44,Nanyang Avenue,1.34583,103.68166
2024-05-12,32.7,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-12,29.5,S111,Scotts Road,1.31055,103.8365
2024-05-12,30.8,S60,Sentosa,1.25,103.8279
2024-05-12,29.1,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-12,31.7,S24,Upper Changi Road North,1.3678,103.9826
2024-05-12,30.1,S116,West Coast Highway,1.281,103.754
2024-05-12,32.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-13,30.3,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-13,28.8,S117,Banyan Road,1.256,103.679
2024-05-13,25.2,S50,Clementi Road,1.3337,103.7768
2024-05-13,29.7,S107,East Coast Parkway,1.3135,103.9625
2024-05-13,28.9,S43,Kim Chuan Road,1.3399,103.8878
2024-05-13,26.7,S44,Nanyang Avenue,1.34583,103.68166
2024-05-13,28.6,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-13,29.1,S111,Scotts Road,1.31055,103.8365
2024-05-13,31.4,S60,Sentosa,1.25,103.8279
2024-05-13,29.6,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-13,30.1,S24,Upper Changi Road North,1.3678,103.9826
2024-05-13,28.8,S116,West Coast Highway,1.281,103.754
2024-05-13,32.6,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-14,33.6,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-14,33.1,S117,Banyan Road,1.256,103.679
2024-05-14,33.6,S50,Clementi Road,1.3337,103.7768
2024-05-14,30.8,S107,East Coast Parkway,1.3135,103.9625
2024-05-14,34.1,S43,Kim Chuan Road,1.3399,103.8878
2024-05-14,32.8,S44,Nanyang Avenue,1.34583,103.68166
2024-05-14,33.0,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-14,32.1,S111,Scotts Road,1.31055,103.8365
2024-05-14,32.6,S60,Sentosa,1.25,103.8279
2024-05-14,32.6,S115,Tuas South Avenue 3,1.29377,103.61843
2024-05-14,33.1,S24,Upper Changi Road North,1.3678,103.9826
2024-05-14,33.1,S116,West Coast Highway,1.281,103.754
2024-05-14,33.1,S104,Woodlands Avenue 9,1.44387,103.78538
2024-05-15,30.9,S109,Ang Mo Kio Avenue 5,1.3764,103.8492
2024-05-15,30.4,S117,Banyan Road,1.256,103.679
2024-05-15,30.6,S50,Clementi Road,1.3337,103.7768
2024-05-15,30.2,S107,East Coast Parkway,1.3135,103.9625
2024-05-15,32.5,S43,Kim Chuan Road,1.3399,103.8878
2024-05-15,31.0,S44,Nanyang Avenue,1.34583,103.68166
2024-05-15,31.4,S121,Old Choa Chu Kang Road,1.37288,103.72244
2024-05-15,29.9,S111,Scotts Road,1.31055,103.8365
2024-05-15,30.9,S60,Sentosa,1.25,103.8279
